Brand,Name,Price,Rating,Product URL,Image URL,Category,Price Category,Ingredients,Gender
fresh,lotus youth preserve resurfacing dream serum 30ml,42,4.85,https://www.sephora.co.uk/p/fresh-lotus-youth-preserve-resurfacing-dream-serum-30ml,https:////asset.sephora.co.uk/img/products/179244/fresh_lotus_youth_preserve_resurfacing_dream_serum_30ml-1706170786_listing.jpg,Moisturizers,Mid-range,"Aqua (Water), Glycerin, Propanediol, Caprylic/Capric Triglyceride, Glycolic Acid, Butylene Glycol, Pentylene Glycol, Glyceryl Stearate Citrate, Sodium Hydroxide, Lauroyl Lysine, Nelumbo Nucifera Extract, Sphingomonas Ferment Extract, Opuntia Coccinellifera Flower Extract, Prunus Persica (Peach) Leaf Extract, Citrus Limon (Lemon) Peel Oil, Cucumis Sativus (Cucumber) Fruit Extract, Helianthus Annuus (Sunflower) Seed Oil, Tocopherol, Sodium Citrate, Batyl Alcohol, Citric Acid, Ectoin, Maltitol, Xanthan Gum, Parfum (Fragrance),1,2-Hexanediol, Caprylyl Glycol, Sodium Polyglutamate, Sodium Phytate, Sodium Metabisulfite, Potassium Sorbate, Sodium Benzoate, Chlorphenesin, Limonene, Citral

",Womens
tatcha,the water cream refill 50ml,46.4,4.035,https://www.sephora.co.uk/p/tatcha-the-water-cream-refill-50ml,https:////asset.sephora.co.uk/img/products/183989/tatcha_the_water_cream_refill_50ml-1726643831_listing.jpg,Moisturizers,Mid-range,"AQUA/WATER/EAU, SACCHAROMYCES/RICE FERMENT FILTRATE, DIMETHICONE, PROPANEDIOL, GLYCERIN, DIGLYCERIN, DIPHENYLSILOXY PHENYL TRIMETHICONE, CAMELLIA SINENSIS LEAF EXTRACT, CLADOSIPHON OKAMURANUS EXTRACT, PEG-9 POLYDIMETHYLSILOXYETHYL DIMETHICONE, GOLD, BELAMCANDA CHINENSIS ROOT EXTRACT, ROSA MULTIFLORA FRUIT EXTRACT, HOUTTUYNIA CORDATA EXTRACT, SOPHORA ANGUSTIFOLIA ROOT EXTRACT, SODIUM HYALURONATE, LECITHIN, PISTACIA LENTISCUS (MASTIC) GUM, SODIUM CHLORIDE, SODIUM CITRATE, MICA, TIN OXIDE, DIMETHICONE/PEG-10/15 CROSSPOLYMER, DIMETHICONE/PHENYL VINYL DIMETHICONE CROSSPOLYMER, TOCOPHEROL, BUTYLENE GLYCOL, ETHYLHEXYLGLYCERIN, DIPROPYLENE GLYCOL, PARFUM/FRAGRANCE, ALCOHOL, PHENOXYETHANOL, LIMONENE, LINALOOL, CITRAL, TITANIUM DIOXIDE (CI 77891)
            ",Womens
ren clean skincare,evercalm™ barrier support elixir 30ml,30.8,4.815,https://www.sephora.co.uk/p/REN-Clean-Skincare-Evercalm-Barrier-Support-Elixir-30ml,https:////asset.sephora.co.uk/img/products/162735/ren_clean_skincare_evercalm_barrier_support_elixir_30ml-1727335161_listing.jpg,Moisturizers,Mid-range,"CAPRYLIC/CAPRIC TRIGLYCERIDE, ORYZA SATIVA BRAN OIL, ORYZA SATIVA GERM OIL, CAMELINA SATIVA SEED OIL, PLUKENETIA VOLUBILIS SEED OIL, CAMELLIA JAPONICA SEED OIL, LIMNANTHES ALBA SEED OIL, ROSA CANINA FRUIT OIL, BISABOLOL, TOCOPHEROL.

Tento seznam složek se muže zmenit, podívejte se prosím na obal zakoupeného výrobku.
            ",Womens
ren clean skincare,radiance overnight glow dark spot sleeping cream 50ml,37.1,4.145,https://www.sephora.co.uk/p/REN-Overnight-Glow-Dark-Spot-Sleeping-Cream-50ml-FR,https:////asset.sephora.co.uk/img/products/115532/ren_clean_skincare_radiance_overnight_glow_dark_spot_sleeping_cream_50ml_1659601886_listing.jpg,Moisturizers,Mid-range,"Aqua (Water), Coco-Caprylate/Caprate, Cetyl Alcohol, Cetearyl Alcohol, Cetyl Phosphate, Glycerin, Isodecyl Neopentanoate, Simmondsia Chinensis (Jojoba) Seed Oil, Squalane, Arginine, Benzyl Alcohol, Panthenol, Glycogen, Sodium Dehydroacetate, Dehydroacetic Acid, Parfum* (Fragrance), Sucrose, Plankton Extract, Lecithin, Citric Acid, Sodium Hydroxide, Citral, Limonene, Linalool

* 100% Natural Fragrance.
",Womens
fresh,lotus youth preserve dream face cream 50ml,38.5,4.775,https://www.sephora.co.uk/p/fresh-lotus-youth-preserve-dream-face-cream-50ml,https:////asset.sephora.co.uk/img/products/179243/fresh_lotus_youth_preserve_dream_face_cream_50ml-1706170783_listing.jpg,Moisturizers,Mid-range,"Aqua (Water), Glycerin, Propylene Glycol Dicaprylate/Dicaprate, Butylene Glycol, Caprylic/Capric Triglyceride, Pentylene Glycol, Cetearyl Alcohol, C10-18 Triglycerides, Diglycerin, Myristyl Myristate, Glyceryl Stearate, Butyrospermum Parkii (Shea) Butter, Nelumbo Nucifera Extract, Prunus Persica (Peach) Leaf Extract, Citrus Limon (Lemon) Peel Oil, Cucumis Sativus (Cucumber) Fruit Extract, Glycine Soja (Soybean) Oil, Helianthus Annuus (Sunflower) Seed Oil, Tocopheryl Acetate, Tocopherol, Cetearyl Glucoside, Caprylyl Glycol, Ammonium Acryloyldimethyltaurate/Vp Copolymer, Behenyl Alcohol, Sodium Stearoyl Glutamate, Cetyl Palmitate, Cocoglycerides, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Parfum (Fragrance), Sodium Polyglutamate, Sodium Hydroxide, 1,2-Hexanediol, Sodium Phytate, Chlorphenesin, Sodium Metabisulfite, Potassium Sorbate, Sodium Benzoate, Limonene, Citral, Linalool <18941>

",Womens
fresh,black tea firming corset cream 50ml,66,4.035,https://www.sephora.co.uk/p/Fresh-Black-Tea-Firming-Corset-Cream-50ml,https:////asset.sephora.co.uk/img/products/168482/fresh_black_tea_firming_corset_cream_50ml-1675845399_listing.jpg,Moisturizers,Mid-range,"Aqua (Water),Isononyl Isononanoate,Cetearyl Isononanoate,Hydrogenated Polyisobutene,Butylene Glycol,Glycerin,Pentylene Glycol,Steareth-21 Jojoba Esters,Alpinia Galanga Leaf Extract,Algin,Saccharomyces Ferment Filtrate Camellia Sinensis Leaf Extract,Lycium Chinense Fruit Extract,Rubus Fruticosus (Blackberry) Leaf Extract,Litchi Chinensis Seed Extract,Sorbitan Laurate Sodium Hyaluronate,Hydroxyethylcellulose,Adenosine,Acetyl Dipeptide-1 Cetyl Ester Tocopheryl Acetate,Tocopherol,Myristyl Myristate,Behenyl Alcohol,Cetyl Alcohol Stearyl Alcohol,Glyceryl Stearate,Decyloxazolidinone,Dimethicone Diphenylsiloxy Phenyl Trimethicone,Parfum (Fragrance),Polyacrylamide Acrylates/C10-30 Alkyl Acrylate Crosspolymer,C13-14 Isoparaffin,Xanthan Gum Sorbitol,Tromethamine,Maltodextrin,Dimethicone/Phenyl Vinyl Dimethicone Crosspolymer,Laureth-7,Polyvinyl Alcohol ,Bht,Cellulose Gum Caprylic/Capric Triglyceride,Citric Acid ,Sodium Benzoate,Sodium Citrate Potassium Sorbate,Biotin,Phenoxyethanol,Linalool,Citronellol,Geraniol

Složení produktu se muže lišit, prosíme vždy zkontrolujte složení na obalu produktu.
            ",Womens
tatcha,the silk cream 50ml,98.4,4.695,https://www.sephora.co.uk/p/TATCHA-The-Silk-Cream-50ml,https:////asset.sephora.co.uk/img/products/178527/tatcha_the_silk_cream_50ml-1701850951_listing.jpg,Moisturizers,Mid-range,"AQUA/WATER/EAU, SACCHAROMYCES/CAMELLIA SINENSIS LEAF/CLADOSIPHON OKAMURANUS/RICE FERMENT FILTRATE(1), GLYCERIN, PROPANEDIOL, CYCLOPENTASILOXANE, SQUALANE, ISONONYL ISONONANOATE, INOSITOL, STEARIC ACID, SORBITAN STEARATE, BEHENYL ALCOHOL, CAPRYLIC/CAPRIC TRIGLYCERIDE, PARFUM/FRAGRANCE, SERICIN, HYDROLYZED SILK, HYDROLYZED CONCHIOLIN PROTEIN, RUBUS ELLIPTICUS ROOT EXTRACT, ORYZA SATIVA (RICE) GERM OIL, PANAX GINSENG ROOT EXTRACT, ROYAL JELLY EXTRACT, THYMUS SERPYLLUM EXTRACT, HYDROGENATED LECITHIN, POLYGLYCERYL-2 TRIISOSTEARATE, BATYL ALCOHOL, ETHYLHEXYLGLYCERIN, ARGININE, BIS-BEHENYL/ISOSTEARYL/PHYTOSTERYL DIMER DILINOLEYL DIMER DILINOLEATE, CARBOMER, XANTHAN GUM, BIOSACCHARIDE GUM-1, SODIUM HYALURONATE, BUTYLENE GLYCOL, ALCOHOL, PHENOXYETHANOL

",Womens
fresh,floral recovery calming mask 100ml,44.1,4.785,https://www.sephora.co.uk/p/Fresh-Floral-Recovery-Calming-Mask-100ml,https:////asset.sephora.co.uk/img/products/168470/fresh_floral_recovery_calming_mask_100ml-1727335524_listing.jpg,Moisturizers,Mid-range,"Aqua (Water), Glycerin, Squalane, Camellia Oleifera Seed Oil, Cetearyl Alcohol, Propanediol, 1,2-Hexanediol, Ascorbyl Glucoside, Passiflora Edulis Seed Oil, Centaurea Cyanus Flower Water, Prunus Cerasus (Bitter Cherry) Flower Extract, Paeonia Suffruticosa Root Extract, Tocopheryl Acetate, Tocopherol, Hydrogenated Coco-Glycerides, Cetearyl Glucoside, Cetyl Alcohol, Stearyl Alcohol, Sodium Stearoyl Glutamate, Sodium Hydroxide, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Polyacrylate Crosspolymer-6, Betaine, Butylene Glycol, Parfum (Fragrance), Sodium Hyaluronate, Chlorphenesin, Sodium Benzoate, Potassium Sorbate

Tento seznam složek se muže zmenit, podívejte se prosím na obal zakoupeného výrobku.
            ",Womens
fresh,vitamin nectar glow face mask 100ml,30,3.865,https://www.sephora.co.uk/p/Fresh-Vitamin-Nectar-Glow-Face-Mask-100ml,https:////asset.sephora.co.uk/img/products/168390/fresh_vitamin_nectar_glow_face_mask_100ml-1711009561_listing.jpg,Moisturizers,Mid-range,"-Proprietary Complex of Vitamins C, E, and B5; Lemon and Orange Fruit Extracts; and Revitalizing Minerals: Helps promote a glowing complexion.
-Concentrated Citrus Fruit Paste of Crushed Oranges, Lemons, and Clementines with AHA Fruit Acids: Helps to gently exfoliate and smooth the skin.

Water, Glucose, Citrus Limon (Lemon) Fruit Extract, Citrus Clementina Fruit Extract, Citrus Sinensis (Orange) Fruit Extract, Fructose, Glycerin, Sucrose, Citrus Medica Limonum (Lemon) Fruit Extract, Vaccinium Myrtillus Fruit Extract, Pyrus Cydonia Seed Extract, Saccharum Officinarum (Sugar Cane) Extract, Glycine Soja (Soybean) Oil, Citrus Aurantium Dulcis (Orange) Fruit Extract, Acer Saccharum (Sugar Maple) Extract, Tocopheryl Acetate, Ascorbyl Tetraisopalmitate, Tocopherol, Xanthan Gum, Butylene Glycol, Sclerotium Gum, Tetrasodium EDTA, Sodium Citrate, Parfum (Fragrance), Panthenol, Caramel, Sodium Metabisulfite, Citric Acid, Potassium Sorbate, Magnesium Aspartate, Zinc Gluconate, Copper Gluconate, CI 75120 (Annatto), Phenoxyethanol, Limonene.

Složení produktu se muže lišit, prosíme vždy zkontrolujte složení na obalu produktu.
            ",Womens
tatcha,the dewy skin cream 10ml,19.2,4.115,https://www.sephora.co.uk/p/tatcha-the-dewy-skin-cream-10ml,https:////asset.sephora.co.uk/img/products/181579/tatcha_the_dewy_skin_cream_10ml-1715411817_listing.jpg,Moisturizers,Mid-range,"JAPANESE PURPLE RICE: PACKED WITH NUTRIENTS AND RICH IN ANTHOCYANIN, A STRONG ANTIOXIDANT, THIS DEEPLY HUED GRAIN HELPS REPLENISH ESSENTIAL HYDRATION TO UNVEIL A HEALTHY-LOOKING GLOW.



BOTANICAL EXTRACTS & SQUALANE: A BLEND OF BOTANICAL EXTRACTS, INCLUDING GINSENG, WILD THYME, AND SWEET MARJORAM PLUS SQUALANE, HELP MOISTURIZE AND LEAVE THE SKIN WITH A DEWY GLOW.



HADASEI-3: OUR PROPRIETARY COMPLEX OF DOUBLE-FERMENTED AKITA RICE, UJI GREEN TEA, AND OKINAWA ALGAE. THESE INGREDIENTS WORK IN HARMONY TO REVEAL RADIANT, HEALTHY-LOOKING SKIN. WITH ESSENTIAL AMINO ACIDS, IT SUPPORTS THE SKIN'S MOISTURE-KEEPING FACTORS FOR A BEAUTIFUL COMPLEXION.
            ",Womens
kiehl's,ultra facial cream spf30 125ml,63.95,4.525,https://www.sephora.co.uk/p/Kiehls-Ultra-Facial-Cream-SPF30-125ml,https:////asset.sephora.co.uk/img/products/77203/kiehl_s_ultra_facial_cream_spf30_125ml-1732090566_listing.jpg,Moisturizers,Mid-range,"AQUA/WATER, GLYCERIN, OCTOCRYLENE, HOMOSALATE,ETHYLHEXYL SALICYLATE, SQUALANE, BUTYL METHOXYDIBENZOYLMETHANE,DIMETHICONE, PEG-100 STEARATE, GLYCERYL STEARATE, SILICA, OCTYLDODECANOL,STEARIC ACID, PHENOXYETHANOL, PALMITIC ACID, TOCOPHEROL, DICAPRYLYLCARBONATE, STEARETH-100, ACRYLATES/C10-30 ALKYL ACRYLATE CROSSPOLYMER,OPHIOPOGON JAPONICUS ROOT EXTRACT, CARBOMER, CHLORPHENESIN, CAPRYLOYLSALICYLIC ACID, CAPRYLYL GLYCOL, XANTHAN GUM, DIMETHICONE/VINYLDIMETHICONE CROSSPOLYMER, DISODIUM EDTA, SODIUM HYDROXIDE, CITRUSAURANTIUM DULCIS (ORANGE) PEEL OIL, LIMONENE, ECTOIN, HYDROLYZEDHYALURONIC ACID, MYRISTIC ACID, MENTHA PIPERITA OIL/PEPPERMINT OIL,PSEUDOALTEROMONAS FERMENT EXTRACT, ETHYLHEXYLGLYCERIN, LINALOOL, SALICYLICACID.
            ",Womens
fresh,rose deep hydration oil-infused serum 100ml,40.6,4.575,https://www.sephora.co.uk/p/Fresh-Rose-Deep-Hydration-Oil-Infused-Serum-100ml,https:////asset.sephora.co.uk/img/products/168450/fresh_rose_deep_hydration_oil_infused_serum_100ml-1715757378_listing.jpg,Moisturizers,Mid-range,"Aqua (Water), Rosa Damascena Flower Water, Coco-Caprylate/Caprate, C9-12 Alkane, Propanediol, Ethylhexyl Palmitate, Pentylene Glycol, Glycerin, Squalane, Rosa Damascena Flower Extract, Rosa Damascena Extract, Camelina Sativa Seed Oil, Rosa Rubiginosa Seed Oil, Cucumis Sativus (Cucumber) Fruit Extract, Rosa Damascena Flower Oil, Tocopherol, Sodium Citrate, Sodium Chloride, Ethylhexylglycerin, Xanthan Gum, Citric Acid, Caprylic/Capric Tri-glyceride, Sorbitan Sesquioleate, 1,2- Hexanediol, Caprylyl Glycol, Sodium Benzoate, Potassium Sorbate, Citronellol, Geraniol

",Womens
first aid beauty,ultra repair firming collagen cream 50ml,30,4.455,https://www.sephora.co.uk/p/First-Aid-Beauty-Ultra-Repair-Firming-Collagen-Cream-50ml,https:////asset.sephora.co.uk/img/products/133391/first_aid_beauty_ultra_repair_firming_collagen_cream_50ml_1608286277_listing.jpg,Moisturizers,Mid-range,"Aqua/Water/Eau, Stearic Acid, Glycerin, Niacinamide, C12-15 Alkyl Benzoate, Caprylic/Capric Triglyceride, Glyceryl Stearate Se,Glyceryl Stearate, Dimethicone, Cetearyl Alcohol, Panthenol, Colloidal Oatmeal, Squalane, Phenoxyethanol, Soluble Collagen, Caprylyl Glycol, Polymethylsilsesquioxane, Propanediol, Sodium Hydroxide, Xanthan Gum, Disodium EDTA, Allantoin, Chrysanthemum Parthenium Extract, Glycyrrhiza Glabra Root Extract, Camellia Sinensis Leaf Extract, Ceramide NP, Sodium Benzoate, Diamond Powder, Tetrasodium EDTA, Butyrospermum Parkii Butter, Pentapeptide-34 Trifluoroacetate.
            ",Womens
clinique,dramatically different moisturizing lotion+ with pump 125ml,30.95,3.945,https://www.sephora.co.uk/p/Clinique-Dramatically-Different-Moisturizing-Lotion-with-Pump-125ml,https:////asset.sephora.co.uk/img/products/52469/Clinique_Dramatically_Different_Moisturizing_Lotion__with_Pump_125ml_1536135619_listing.jpg,Moisturizers,Mid-range,"Water\Aqua\Eau, Mineral Oil\Paraffinum Liquidum\Huile Min?rale, Glycerin, Petrolatum, Stearic Acid, Glyceryl Stearate, Sesamum Indicum (Sesame) Oil, Urea, Lanolin Alcohol, Triethanolamine, Hordeum Vulgare (Barley) Extract\Extrait D'Orge, Cucumis Sativus (Cucumber) Fruit Extract, Helianthus Annuus (Sunflower) Seedcake, Propylene Glycol Dicaprate, Sodium Hyaluronate, Butylene Glycol, Pentylene Glycol, Trisodium Edta, Phenoxyethanol, Yellow 6 (Ci 15985), Yellow 5 (Ci 19140), Red 33 (Ci 17200) <ILN39477>.
            ",Womens
paula's choice,resist intensive repair cream 50ml,29.25,4.755,https://www.sephora.co.uk/p/Paulas-Choice-Resist-Intensive-Repair-Cream-50ml,https:////asset.sephora.co.uk/img/products/87316/paula_039_s_choice_resist_intensive_repair_cream_50ml_1571230429_listing.jpg,Moisturizers,Mid-range,"Aqua, Ethylhexyl Stearate (texture-enhancing), Simmondsia Chinensis (Jojoba) Seed Oil (non-fragrant antioxidant plant oil), Butylene Glycol (hydration), Glycerin (hydration/skin replenishing), Caprylic/Capric Triglyceride (hydration/skin replenishing), Petrolatum (emollient), Cetearyl Alcohol (emollient texture-enhancing), Dimethicone (skin-conditioning agent), Dipentaerythrityl Hexacaprylate/Hexacaprate (texture-enhancing), Glyceryl Stearate (texture-enhancing), Tridecyl Trimellitate (skin-conditioning agent), PEG-100 Stearate (texture-enhancing), Phenyl Trimethicone (hydration), Retinol (skin-restoring), enisonedA (skin-restoring), Palmitoyl Tetrapeptide-7 (skin-restoring), Palmitoyl Hexapeptide-12 (skin-restoring), Palmitoyl Tripeptide-1 (skin-restoring), Ceramide NG (hydration/skin replenishing), etanorulayH muidoS (hydration/skin replenishing), Magnesium Ascorbyl Phosphate (vitamin C/antioxidant), Niacinamide (skin-restoring), Tocopherol (vitamin E/antioxidant), Lecithin (fatty acid-based skin-restoring), Linoleic Acid (fatty acid-based skin-restoring), Linolenic Acid (fatty acid-based skin-restoring), Retinyl Palmitate (vitamin A/antioxidant), Glycyrrhiza Glabra (Licorice) Root Extract (skin-soothing), Camellia Oleifera (Green Tea) Seed Oil (plant-based antioxidant), Citrulllus Lanatus (Watermelon) Fruit Extract (plant-based antioxidant), Lens Esculenta (Lentil) Fruit Extract (plant-based antioxidant), Pyrus Malus (Apple) Fruit Extract (plant-based antioxidant), Glycine Soja (Soybean) Sterols (plant-based antioxidant), Tribehenin (skin-conditioning agent), PEG-10 Phytosterol (texture-enhancing), Magnesium Aluminum Silicatem (texture-enhancing), Sodium PCA (hydration/skin replenishing), Sodium Lactate (hydration), Sodium Hydroxide (stabilizer), Neopentyl Glycol Dicaprylate/Dicaprate (emollient), Cetearyl Glucoside (texture-enhancing), Tridecyl Stearate (emollient), Benzoic Acid (pH adjuster), Behenyl Alcohol (texture-enhancing), Sclerotium Gum (texture-enhancing), Carbomer (texture-enhancing), C12-15 Alkyl Benzoate (texture-enhancing), Polysorbate 20 (texture-enhancing), Disodium EDTA (stabilizer), Sorbic Acid (preservative), Chlorphenesin (preservative), Phenoxyethanol (preservative).
            ",Womens
kiehl's,midnight recovery concentrate facial oil 30ml,47.95,4.345,https://www.sephora.co.uk/p/Kiehls-Midnight-Recovery-Concentrate-30ml,https:////asset.sephora.co.uk/img/products/60948/Kiehl__039_s_Midnight_Recovery_Concentrate_30ml_1519218918_listing.jpg,Moisturizers,Mid-range,"Fmla 685449, Caprylic, Dicaprylyl Carbonate, Squalane, Rosa Canina Fruit Oil, Oenothera Biennis Oil, Simmondsia Chinensis Oil, Coriandrum Sativum Oil, Tocopherol, Lavandula Angustifolia Oil, Pelargonium Graveolens Flower Oil, Linalool, Rosmarinus Officinalis Leaf Oil, Citronellol, Geraniol, Lavandula Hybrida Oil, Cucumis Sativus Extract, Curcuma Longa Extract, Limonene, Citral, Sclareolide, Rosa Spp, Jasminum Officinale Extract, Helianthus Annuus Seed Oil, F
            ",Womens
kiehl's,ultra facial cream 125ml,47.95,4.555,https://www.sephora.co.uk/p/Kiehls-Ultra-Facial-Cream-125ml,https:////asset.sephora.co.uk/img/products/61023/Kiehl__039_s_Ultra_Facial_Cream_125ml_1545054069_listing.jpg,Moisturizers,Mid-range,"Aqua, Glycerin, Cyclohexasiloxane, Squalane, Bis-Peg-18 Methyl Ether Dimethyl Silane, Sucrose Stearate, Stearyl Alcohol, Peg-8 Stearate, Urea, Myristyl Myristate, Pentaerythrityl Tetraethylhexanoate, Prunus Armeniaca Kernel Oil, Phenoxyethanol, Persea Gratissima Oil, Olea Europaea Oil, Oryza Sativa Bran Oil, Cetyl Alcohol, Glyceryl Stearate, Imperata Cylindrica Root Extract, Stearic Acid, Methylparaben, Chlorphenesin, Palmitic Acid, Disodium Edta, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Propylparaben, Carbomer, Triethanolamine, Prunus Amygdalus Dulcis Oil, Xanthan Gum, Sodium Hydroxide, Tocopherol, Pseudoalteromonas Ferment Extract, Hydroxypalmitoyl Sphinganine, Caprylyl Glycol
            ",Womens
youth to the people,adaptogen deep moisture cream 59ml,43.2,4.535,https://www.sephora.co.uk/p/YOUTH-TO-THE-PEOPLE-Adaptogen-Deep-Moisture-Cream-ADAPTOGEN-DEEP-MOISTURE-CREAM-59ML,https:////asset.sephora.co.uk/img/products/165810/youth_to_the_people_adaptogen_deep_moisture_cream_59ml-1719299765_listing.jpg,Moisturizers,Mid-range,"Water/Aqua/Eau (Aqua), Helianthus Annuus (Sunflower) Oil, Octyl Palmitate, Glyceryl Stearate, Propanediol, Stearic Acid, Rhodiola Rosea Extract, Ocimum Tenuiflorum (Holy Basil) Extract, Withania Somnifera (Ashwagandha) Extract, Ganoderma Lucidum (Reishi Mushroom) Extract, Aloe Barbadensis Leaf Juice, Glyceryl Laurate, Squalane (Olive), Phenoxyethanol, Simmondsia Chinensis (Jojoba) Seed Oil, Pentapeptide-59, Hydrogenated Lecithin, Butyrospermum Parkii (Shea) Butter, Phenethyl Alcohol, Ethylhexylglycerin, Maltodextrin, Carbomer, Mixed Tocopherols, Ethylhexylglycerin, Allantoin, Panthenol, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Borago Officinalis (Borage) Oil, Caramel Color, Xanthan Gum
            ",Womens
kiehl's,ultra facial cream 50ml,26.95,4.555,https://www.sephora.co.uk/p/Kiehls-Ultra-Facial-Cream-50ml,https:////asset.sephora.co.uk/img/products/61024/Kiehl__039_s_Ultra_Facial_Cream_50ml_1545054033_listing.jpg,Moisturizers,Mid-range,"Aqua/Water, Glycerin, Cyclohexasiloxane, Squalane, Bis-PEG-18 Methyl Ether Dimethyl Silane, Sucrose Stearate, Stearyl Alcohol, PEG-8 Stearate, Myristyl Myristate, Pentaerythrityl Tetraethlhexanoate, Prunus Armeniaca Kernal Oil/Apricot Kernal Oil, Phenoxyethanol, Persea Gratissima Oil/Avocado Oil, Glyceryl Stearate, Cetl Alcohol, Oryza Sativa Bran Oil/Rice Bran Oil, Olea Europaea Fruit Oil/Olive Fruit Oil, Chlorphenesin, Stearic Acid, Palmitic Acid, Disodium EDTA, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Carbomer, Prunus Amygdalus Dulcis Oil/Sweet Almond Oil, Xanthan Gum, Ethylhexylglycerin, Sodium Hydroxide, Tocopherol, Glycine Soja Oil/Soybean Oil, Pseudoalteromonas Ferment Extract, Myristic acid, Hydroxypalmitol Sphinganine, BHT, Salicylic Acid, Citric Acid.
            ",Womens
ole henriksen,dewtopia night serum 30ml,35,4.555,https://www.sephora.co.uk/p/Ole-Henriksen-Dewtopia-Night-Serum-30ml,https:////asset.sephora.co.uk/img/products/168335/ole_henriksen_dewtopia_night_serum_30ml-1687331815_listing.jpg,Moisturizers,Mid-range,"AQUA/WATER/EAU, ALOE BARBADENSIS LEAF JUICE, BETULA ALBA JUICE, GLUCONOLACTONE, GLYCOLIC ACID, GOSSYPIUM HERBACEUM (COTTON) FRUIT WATER, LACTIC ACID, ISOAMYL LAURATE, POTASSIUM HYDROXIDE, POLYACRYLATE CROSSPOLYMER-6, SILICA, SODIUM HYDROXIDE, NEOPENTYL GLYCOL DIHEPTANOATE, POLYGLYCERYL-3 LAURATE, GLUCONIC ACID, CITRUS LIMON (LEMON) FRUIT EXTRACT, DIPOTASSIUM GLYCYRRHIZATE, GLYCYRRHIZA GLABRA (LICORICE) ROOT EXTRACT, SACCHARUM OFFICINARUM (SUGARCANE) EXTRACT/EXTRAIT DE CANNE A SUCRE, CHAMOMILLA RECUTITA (MATRICARIA) FLOWER EXTRACT, CITRUS AURANTIFOLIA (LIME) PEEL EXTRACT, CITRUS LIMON (LEMON) PEEL OIL, SANTALUM ALBUM (SANDALWOOD) EXTRACT, GLYCERIN, LEUCONOSTOC/RADISH ROOT FERMENT FILTRATE, SODIUM RIBOFLAVIN PHOSPHATE, CITRUS AURANTIUM BERGAMIA (BERGAMOT) PEEL OIL, TRIETHYL CITRATE,  ISODODECANE, POLYSORBATE 60, SORBITAN ISOSTEARATE, HYDROXYETHYL ACRYLATE/SODIUM ACRYLOYLDIMETHYL TAURATE COPOLYMER, PENTAERYTHRITYL TETRA-DI-T-BUTYL HYDROXYHYDROCINNAMATE, DIMETHYLHYDROXY FURANONE, VANILLIN, 1,2-HEXANEDIOL, CAPRYLYL GLYCOL, PHENOXYETHANOL, LIMONENE, LINALOOL, CITRAL.
            ",Womens
sunday riley,c.e.o vitamin c rich hydration cream 15g,15,4.155,https://www.sephora.co.uk/p/SUNDAY-RILEY-CEO-Vitamin-C-Rich-Hydration-Cream-15g,https:////asset.sephora.co.uk/img/products/169888/sunday_riley_c_e_o_vitamin_c_rich_hydration_cream_15g-1701937157_listing.jpg,Moisturizers,Mid-range,"Water, Squalane, Dicaprylyl Carbonate, Tetrahexyldecyl Ascorbate, C10-18 Triglycerides, Peg-8 Beeswax, Polyglyceryl-6 Distearate, Tapioca Starch, Hydrogenated Vegetable Oil, Prunus Amygdalus Dulcis Oil, Citric Acid, Ppg-12/Smdi Copolymer, Glycerin, Citrus Tangerina Peel Oil, Sodium Acrylates Copolymer, Bisabolol, Jojoba Esters, Tocopherol, Caprylic/Capric Triglyceride, Limonene, Phenoxyethanol, Lecithin, Nylon-12, Rosa Centifolia Flower Wax, Rosa Damascena Flower Wax, Sodium Phytate, Cetyl Alcohol, Polyglyceryl-3 Beeswax, Butylene Glycol, Caprylyl Glycol, Alcohol Denat., Chlorphenesin, Citrus Australasica Fruit Extract, Polymethylsilsesquioxane, Terminalia Ferdinandiana Fruit Extract, Butyrospermum Parkii Butter Extract, Camellia Sinensis Leaf Extract, Citrus Junos Fruit Extract, Curcuma Longa Root Extract, Euterpe Oleracea Fruit Extract, Lippia Citriodora Flower Extract, Oenothera Biennis Seed Extract, Rosa Canina Fruit Extract, Alteromonas Ferment Extract, Benzyl Alcohol, Sodium Hyaluronate, Linalool, Dehydroacetic Acid.
            ",Womens
